"seed","glist_n","FPR.orig","FPR.sqr","FPR.abs","FPR.nsig","FPR.nsig.fdr","coexp","coexp_pos_adj","coexp_neg_adj"
167519,5,0.049,0.067,0.069,0.045,0.06,-0.113474534043692,0.263839806486259,-0.377314340529951
167519,10,0.077,0.075,0.07,0.055,0.064,-0.00526093224192175,0.286681692968787,-0.291942625210709
167519,15,0.041,0.078,0.076,0.067,0.071,-0.00776190825501392,0.290038679761739,-0.297800588016753
167519,20,0.038,0.08,0.079,0.067,0.071,0.00800878104053537,0.257416310074292,-0.249407529033757
167519,25,0.05,0.076,0.077,0.069,0.073,0.00575518006434758,0.238557245181989,-0.232802065117642
167519,30,0.044,0.08,0.083,0.076,0.07,0.0175275754534106,0.242854301636407,-0.225326726182996
167519,35,0.052,0.086,0.087,0.077,0.072,0.0242987024674996,0.247871967045615,-0.223573264578115
167519,40,0.06,0.087,0.086,0.081,0.075,0.0221695213069264,0.250652796193437,-0.228483274886511
167519,45,0.057,0.087,0.086,0.079,0.079,0.0124950635238741,0.253130673507577,-0.240635609983703
167519,50,0.062,0.091,0.086,0.087,0.084,0.016083984848591,0.262335715359948,-0.246251730511357
167519,55,0.054,0.092,0.091,0.09,0.093,0.0156176939840439,0.260085532839632,-0.244467838855589
167519,60,0.037,0.091,0.089,0.088,0.092,0.00989955608937137,0.26051856854929,-0.250619012459918
167519,65,0.045,0.091,0.09,0.091,0.092,0.0130553393257154,0.26133310187528,-0.248277762549565
167519,70,0.041,0.091,0.087,0.09,0.083,0.0148874498742818,0.258811269646897,-0.243923819772615
167519,75,0.036,0.09,0.089,0.09,0.082,0.014191481287009,0.253485725888738,-0.239294244601729
167519,80,0.039,0.089,0.088,0.09,0.084,0.0149101743050274,0.257563938938686,-0.242653764633659
167519,85,0.045,0.091,0.092,0.091,0.086,0.0170397457579608,0.261051449827921,-0.24401170406996
167519,90,0.04,0.088,0.09,0.09,0.083,0.0159654581085227,0.250741899679943,-0.23477644157142
167519,95,0.043,0.087,0.091,0.089,0.084,0.0179897151383993,0.254081016775616,-0.236091301637217
167519,100,0.043,0.087,0.087,0.089,0.087,0.0153272724847648,0.250166930045171,-0.234839657560406
167519,105,0.039,0.087,0.087,0.09,0.085,0.0146372608831954,0.251352419732414,-0.236715158849218
167519,110,0.037,0.086,0.087,0.089,0.083,0.0147024549465753,0.249472989398042,-0.234770534451467
167519,115,0.041,0.088,0.088,0.087,0.081,0.0134736573262432,0.248300750922118,-0.234827093595875
167519,120,0.043,0.087,0.088,0.088,0.081,0.0141948584849895,0.245757939441221,-0.231563080956231
167519,125,0.042,0.087,0.088,0.087,0.086,0.0164507991464126,0.245289620670638,-0.228838821524226
167519,130,0.041,0.087,0.087,0.085,0.085,0.0139702279346498,0.245008588644853,-0.231038360710203
167519,135,0.042,0.086,0.087,0.087,0.084,0.0143060424669234,0.245809705728441,-0.231503663261518
167519,140,0.041,0.087,0.087,0.088,0.084,0.0155829202938434,0.24824335956986,-0.232660439276017
167519,145,0.042,0.087,0.087,0.088,0.086,0.014291060843937,0.2485390806321,-0.234248019788163
167519,150,0.044,0.087,0.088,0.087,0.086,0.0160600860784767,0.246156075202797,-0.23009598912432
494732,5,0.064,0.089,0.087,0.033,0.063,0.249976162833769,0.427634717063684,-0.177658554229915
494732,10,0.081,0.09,0.09,0.062,0.077,0.0363813506328316,0.313472855270262,-0.277091504637431
494732,15,0.06,0.094,0.091,0.069,0.08,-0.00559848406744224,0.298903481560858,-0.3045019656283
494732,20,0.057,0.082,0.077,0.066,0.088,0.0273325464445148,0.277509134169988,-0.250176587725474
494732,25,0.044,0.083,0.082,0.07,0.085,0.00994511818754978,0.272327147767332,-0.262382029579783
494732,30,0.048,0.086,0.084,0.076,0.086,0.00156535128069637,0.283185764816731,-0.281620413536035
494732,35,0.055,0.087,0.082,0.074,0.083,-0.00421993520148027,0.274063196877394,-0.278283132078874
494732,40,0.056,0.092,0.085,0.081,0.081,0.00347310440337181,0.273838449737444,-0.270365345334072
494732,45,0.047,0.091,0.088,0.083,0.085,0.0037463114063493,0.284043760184083,-0.280297448777734
494732,50,0.051,0.09,0.089,0.084,0.087,0.00778816731801716,0.275766178314583,-0.267978010996566
494732,55,0.045,0.09,0.086,0.087,0.084,0.00937884535185781,0.26978285734602,-0.260404011994162
494732,60,0.041,0.091,0.086,0.084,0.084,0.0086460916647866,0.265491480396814,-0.256845388732027
494732,65,0.046,0.093,0.089,0.087,0.082,0.0116801570043744,0.27132470764105,-0.259644550636676
494732,70,0.056,0.091,0.09,0.087,0.083,0.0144899491581459,0.274596690160792,-0.260106741002646
494732,75,0.052,0.092,0.089,0.089,0.082,0.0175848101582136,0.271683217671928,-0.254098407513715
494732,80,0.051,0.092,0.089,0.092,0.084,0.0165070157036662,0.271622560107601,-0.255115544403935
494732,85,0.058,0.092,0.09,0.088,0.082,0.0207272067226708,0.274021517475446,-0.253294310752775
494732,90,0.052,0.092,0.091,0.09,0.084,0.0184094179525634,0.274026627641064,-0.2556172096885
494732,95,0.042,0.092,0.093,0.092,0.089,0.0180599814470265,0.275578204161602,-0.257518222714576
494732,100,0.044,0.093,0.092,0.093,0.087,0.0196504771416119,0.275080808949416,-0.255430331807804
494732,105,0.045,0.093,0.092,0.094,0.085,0.0182458718890738,0.273217531598376,-0.254971659709302
494732,110,0.044,0.093,0.092,0.095,0.082,0.0189527040427779,0.273739930317288,-0.25478722627451
494732,115,0.045,0.094,0.091,0.095,0.086,0.0194770547155652,0.274838007715877,-0.255360953000312
494732,120,0.043,0.092,0.091,0.095,0.087,0.0189270168594682,0.274935215029647,-0.256008198170179
494732,125,0.049,0.092,0.091,0.095,0.087,0.0203013818633712,0.273353340638447,-0.253051958775076
494732,130,0.052,0.091,0.091,0.095,0.084,0.0222586563013329,0.272926374287487,-0.250667717986154
494732,135,0.058,0.092,0.091,0.092,0.082,0.0250889494300516,0.272713786532158,-0.247624837102107
494732,140,0.056,0.092,0.092,0.095,0.084,0.0254823269112493,0.274904505934778,-0.249422179023529
494732,145,0.056,0.092,0.092,0.094,0.088,0.0253504174200033,0.270137095403994,-0.244786677983991
494732,150,0.052,0.092,0.091,0.093,0.086,0.0254970137348412,0.270502540597191,-0.24500552686235
918695,5,0.052,0.064,0.071,0.04,0.047,-0.0715464969563657,0.234198834507107,-0.305745331463473
918695,10,0.062,0.074,0.076,0.051,0.065,-0.0423030437927968,0.263479117579835,-0.305782161372632
918695,15,0.051,0.085,0.081,0.07,0.067,-0.00175254559973675,0.261882029439604,-0.263634575039341
918695,20,0.05,0.083,0.085,0.062,0.065,-0.0117161264307258,0.244520177462596,-0.256236303893322
918695,25,0.06,0.078,0.075,0.064,0.072,0.00309776004719155,0.24281058536353,-0.239712825316339
918695,30,0.048,0.093,0.089,0.078,0.076,-0.00460783005435995,0.246105313688882,-0.250713143743242
918695,35,0.045,0.089,0.091,0.075,0.078,0.00417166767877577,0.238011478029128,-0.233839810350352
918695,40,0.036,0.089,0.085,0.083,0.073,0.0083631677822991,0.216945969621099,-0.2085828018388
918695,45,0.036,0.092,0.088,0.084,0.081,0.0114506691102196,0.22557707523095,-0.21412640612073
918695,50,0.035,0.09,0.09,0.082,0.08,0.00975481656248181,0.236005669785639,-0.226250853223157
918695,55,0.052,0.091,0.091,0.081,0.078,0.0130041398376397,0.243442455676774,-0.230438315839134
918695,60,0.064,0.093,0.093,0.083,0.078,0.0195888036448848,0.239191839676177,-0.219603036031292
918695,65,0.052,0.092,0.093,0.086,0.079,0.0156955642789391,0.241980622410154,-0.226285058131215
918695,70,0.038,0.093,0.092,0.083,0.078,0.0118553936053335,0.244000262085875,-0.232144868480542
918695,75,0.04,0.089,0.089,0.085,0.08,0.017232819622241,0.248492004216939,-0.231259184594698
918695,80,0.047,0.092,0.095,0.09,0.081,0.0187655811379589,0.251957354112082,-0.233191772974123
918695,85,0.044,0.092,0.089,0.089,0.086,0.0146699286920191,0.256617006352373,-0.241947077660354
918695,90,0.048,0.091,0.089,0.09,0.082,0.0144074693839121,0.258293909711289,-0.243886440327377
918695,95,0.041,0.095,0.093,0.092,0.078,0.0138826398998303,0.258084162874789,-0.244201522974959
918695,100,0.048,0.093,0.094,0.094,0.082,0.0142227308502377,0.262892827707644,-0.248670096857406
918695,105,0.041,0.095,0.096,0.094,0.083,0.0153905141143761,0.263123432143828,-0.247732918029452
918695,110,0.045,0.096,0.096,0.096,0.084,0.0162727948574402,0.263672566621285,-0.247399771763845
918695,115,0.049,0.093,0.095,0.093,0.084,0.0165815136063529,0.265774613907102,-0.249193100300749
918695,120,0.045,0.093,0.094,0.095,0.08,0.0198987020619344,0.263109721471397,-0.243211019409463
918695,125,0.044,0.093,0.093,0.094,0.081,0.0184489883989585,0.258943453083209,-0.24049446468425
918695,130,0.049,0.093,0.093,0.095,0.077,0.0222128284683402,0.260673838696772,-0.238461010228432
918695,135,0.048,0.093,0.092,0.094,0.081,0.0226448048668232,0.258252505647473,-0.23560770078065
918695,140,0.041,0.093,0.092,0.094,0.081,0.0219265635978891,0.259610908874238,-0.237684345276349
918695,145,0.044,0.093,0.093,0.095,0.08,0.0224811849202147,0.259124714203808,-0.236643529283593
918695,150,0.046,0.094,0.092,0.095,0.08,0.0241059401701023,0.256852391097988,-0.232746450927885
689857,5,0.044,0.081,0.082,0.04,0.054,-0.0986107230097982,0.142995829394017,-0.241606552403815
689857,10,0.044,0.099,0.09,0.066,0.068,-0.018129242693749,0.19901797544084,-0.217147218134589
689857,15,0.057,0.09,0.088,0.067,0.076,0.0215592299141825,0.212921993655616,-0.191362763741433
689857,20,0.056,0.091,0.082,0.076,0.084,0.0315199892152326,0.226842510327714,-0.195322521112481
689857,25,0.045,0.089,0.079,0.068,0.079,0.0106949296063988,0.222799099297702,-0.212104169691303
689857,30,0.041,0.092,0.084,0.071,0.078,0.0192158237864903,0.226518523021347,-0.207302699234857
689857,35,0.03,0.094,0.094,0.076,0.076,0.0182781702686083,0.227698741236298,-0.209420570967689
689857,40,0.035,0.093,0.091,0.072,0.074,0.0188337784743031,0.221271727891595,-0.202437949417292
689857,45,0.039,0.094,0.094,0.078,0.076,0.0183544490033461,0.219590917148848,-0.201236468145502
689857,50,0.041,0.094,0.092,0.08,0.073,0.0182518224494633,0.220006849150372,-0.201755026700909
689857,55,0.036,0.093,0.093,0.084,0.073,0.0177429392439303,0.218921951210962,-0.201179011967032
689857,60,0.042,0.091,0.089,0.081,0.067,0.0173942753010234,0.21775301362601,-0.200358738324986
689857,65,0.038,0.089,0.089,0.083,0.067,0.020583211004287,0.22055411007817,-0.199970899073883
689857,70,0.041,0.092,0.09,0.083,0.071,0.0168367749674466,0.221162447852295,-0.204325672884849
689857,75,0.045,0.088,0.089,0.084,0.071,0.0132087738744657,0.22558264832476,-0.212373874450294
689857,80,0.043,0.089,0.089,0.083,0.074,0.013294785311721,0.223098748167986,-0.209803962856265
689857,85,0.043,0.092,0.088,0.085,0.078,0.0152429968932666,0.229335269987493,-0.214092273094226
689857,90,0.046,0.093,0.091,0.087,0.078,0.0123082977773156,0.223679445594837,-0.211371147817521
689857,95,0.041,0.09,0.088,0.086,0.08,0.0126298994243226,0.224028787333908,-0.211398887909585
689857,100,0.037,0.087,0.087,0.088,0.078,0.0126985760644117,0.231211853116124,-0.218513277051712
689857,105,0.034,0.088,0.09,0.085,0.076,0.0136008707154112,0.233109663384722,-0.21950879266931
689857,110,0.041,0.088,0.09,0.083,0.077,0.0140636771282196,0.23594185584881,-0.22187817872059
689857,115,0.04,0.089,0.088,0.08,0.077,0.0128591799548195,0.236301526132656,-0.223442346177836
689857,120,0.04,0.091,0.089,0.083,0.078,0.0141149752499695,0.240072959198818,-0.225957983948848
689857,125,0.039,0.089,0.089,0.079,0.078,0.0138788593892999,0.240746473841575,-0.226867614452275
689857,130,0.037,0.09,0.087,0.083,0.078,0.0159429827696868,0.241869613522202,-0.225926630752515
689857,135,0.041,0.089,0.087,0.083,0.079,0.0164886063739412,0.242767523952427,-0.226278917578486
689857,140,0.044,0.09,0.089,0.082,0.079,0.0182132108609571,0.241578080357213,-0.223364869496256
689857,145,0.042,0.091,0.086,0.082,0.078,0.0183805785008342,0.241334166057839,-0.222953587557005
689857,150,0.045,0.089,0.09,0.083,0.077,0.0182874333386518,0.2424355966225,-0.224148163283849
310903,5,0.048,0.068,0.065,0.039,0.053,-0.0735920982522753,0.213035719909209,-0.286627818161484
310903,10,0.064,0.071,0.066,0.051,0.067,-0.0120432172448127,0.239394081956204,-0.251437299201017
310903,15,0.062,0.067,0.064,0.055,0.064,0.00062750391644283,0.225066989202529,-0.224439485286086
310903,20,0.059,0.078,0.077,0.065,0.086,0.0267854891870493,0.248608503435076,-0.221823014248027
310903,25,0.057,0.082,0.077,0.075,0.089,0.00792952200506717,0.242612962718207,-0.234683440713139
310903,30,0.055,0.081,0.074,0.079,0.091,0.00828096059067998,0.259867212588995,-0.251586251998315
310903,35,0.05,0.083,0.078,0.088,0.094,0.011461258267843,0.259300795770027,-0.247839537502184
310903,40,0.048,0.079,0.079,0.083,0.087,0.0119229724277292,0.247081067130487,-0.235158094702757
310903,45,0.049,0.08,0.075,0.083,0.084,0.0120348999816046,0.250782842893233,-0.238747942911628
310903,50,0.049,0.08,0.076,0.08,0.084,0.0124958483030704,0.256022616403295,-0.243526768100224
310903,55,0.052,0.081,0.076,0.082,0.081,0.00830342884653422,0.257674086397236,-0.249370657550702
310903,60,0.057,0.084,0.08,0.084,0.082,0.0131628206672428,0.256704241523229,-0.243541420855987
310903,65,0.052,0.082,0.079,0.084,0.083,0.0112212425065169,0.255261262179244,-0.244040019672728
310903,70,0.053,0.086,0.083,0.084,0.079,0.0144189611208262,0.251248210998377,-0.236829249877551
310903,75,0.053,0.083,0.082,0.085,0.079,0.0203113327575593,0.258168247289061,-0.237856914531501
310903,80,0.055,0.083,0.082,0.088,0.084,0.0203224631810171,0.257814006497828,-0.237491543316811
310903,85,0.061,0.084,0.083,0.085,0.084,0.0214038747962287,0.259452698942085,-0.238048824145856
310903,90,0.057,0.084,0.085,0.084,0.086,0.0223826180064077,0.265476723669402,-0.243094105662994
310903,95,0.053,0.085,0.083,0.082,0.083,0.0235741495607829,0.266198907654738,-0.242624758093956
310903,100,0.055,0.086,0.086,0.084,0.084,0.0183033916943676,0.265051098367295,-0.246747706672927
310903,105,0.053,0.086,0.085,0.083,0.086,0.0188063756746857,0.267047959848586,-0.2482415841739
310903,110,0.058,0.083,0.083,0.084,0.083,0.0200967183477428,0.265146587970727,-0.245049869622984
310903,115,0.06,0.085,0.083,0.084,0.085,0.0216691998731382,0.267117153935413,-0.245447954062275
310903,120,0.058,0.085,0.084,0.085,0.084,0.020272777750913,0.267865241806178,-0.247592464055265
310903,125,0.057,0.088,0.087,0.085,0.084,0.0216975274715702,0.26623538975004,-0.24453786227847
310903,130,0.054,0.086,0.085,0.086,0.085,0.0180744415369909,0.265030760471527,-0.246956318934536
310903,135,0.052,0.087,0.083,0.088,0.084,0.018310625014954,0.264199078022127,-0.245888453007173
310903,140,0.053,0.086,0.086,0.086,0.083,0.022891450076304,0.26711928710097,-0.244227837024666
310903,145,0.051,0.087,0.085,0.087,0.083,0.0205090938339557,0.264429135590533,-0.243920041756577
310903,150,0.051,0.086,0.084,0.087,0.081,0.0210597510356385,0.257287178301178,-0.236227427265539
999578,5,0.08,0.079,0.071,0.027,0.039,0.112060276930642,0.23506815635904,-0.123007879428398
999578,10,0.06,0.075,0.069,0.05,0.068,0.0613431284523245,0.270205743144959,-0.208862614692635
999578,15,0.054,0.076,0.076,0.064,0.081,-0.0196174829508449,0.238934849841349,-0.258552332792193
999578,20,0.06,0.089,0.087,0.082,0.083,-0.00490898500592626,0.237969299080806,-0.242878284086732
999578,25,0.05,0.09,0.087,0.083,0.078,-0.00278595993312566,0.220858343743123,-0.223644303676249
999578,30,0.046,0.088,0.087,0.087,0.075,-0.00219082120144289,0.220934199271592,-0.223125020473035
999578,35,0.045,0.088,0.088,0.085,0.073,0.00109598932056603,0.219211751672259,-0.218115762351692
999578,40,0.048,0.083,0.085,0.087,0.079,0.00323274004029677,0.229499744722627,-0.226267004682331
999578,45,0.049,0.085,0.083,0.083,0.078,0.0112240379705655,0.227211819142421,-0.215987781171855
999578,50,0.048,0.086,0.08,0.082,0.079,0.0167722371369904,0.242213622330607,-0.225441385193616
999578,55,0.044,0.084,0.081,0.082,0.08,0.0197909350428051,0.25028158719853,-0.230490652155725
999578,60,0.048,0.084,0.082,0.084,0.081,0.0215914710221885,0.247603417565794,-0.226011946543606
999578,65,0.051,0.086,0.085,0.088,0.083,0.0197249129288308,0.251426899505836,-0.231701986577006
999578,70,0.048,0.084,0.084,0.087,0.082,0.0230835033818946,0.248008709718172,-0.224925206336277
999578,75,0.045,0.086,0.081,0.089,0.08,0.0238174996232006,0.250476408363008,-0.226658908739808
999578,80,0.048,0.087,0.086,0.091,0.083,0.0230796263945089,0.250742334111542,-0.227662707717033
999578,85,0.047,0.085,0.084,0.092,0.082,0.0256922086446797,0.257689539781942,-0.231997331137262
999578,90,0.052,0.086,0.086,0.088,0.082,0.0283761024442677,0.261288155947703,-0.232912053503435
999578,95,0.051,0.085,0.082,0.091,0.082,0.0280541137158117,0.262461111177287,-0.234406997461475
999578,100,0.05,0.085,0.085,0.09,0.083,0.0248034288035018,0.25746621494008,-0.232662786136578
999578,105,0.052,0.088,0.085,0.089,0.085,0.0314912460771904,0.262283551527979,-0.230792305450788
999578,110,0.05,0.086,0.086,0.09,0.084,0.0322722010956855,0.263087307570252,-0.230815106474567
999578,115,0.05,0.086,0.086,0.088,0.082,0.0328929540883328,0.265585103876905,-0.232692149788572
999578,120,0.051,0.089,0.086,0.09,0.083,0.0323080384417975,0.26280452369118,-0.230496485249382
999578,125,0.05,0.086,0.088,0.091,0.083,0.0281415269459636,0.259870625426802,-0.231729098480838
999578,130,0.051,0.087,0.086,0.088,0.082,0.0239991403809671,0.256961057423842,-0.232961917042875
999578,135,0.055,0.087,0.085,0.087,0.082,0.0278887472618968,0.260425969358053,-0.232537222096156
999578,140,0.052,0.087,0.086,0.09,0.083,0.0310498575767557,0.26239674696303,-0.231346889386274
999578,145,0.049,0.088,0.086,0.089,0.081,0.0310358714629559,0.262136484826418,-0.231100613363462
999578,150,0.055,0.087,0.085,0.09,0.08,0.0331530291032935,0.260880552368733,-0.22772752326544
884940,5,0.073,0.104,0.106,0.063,0.074,-0.11832197828045,0.162938558655066,-0.281260536935516
884940,10,0.061,0.088,0.086,0.066,0.07,-0.0542066451189536,0.21413810647225,-0.268344751591204
884940,15,0.059,0.093,0.089,0.079,0.085,-0.0196035737303429,0.253542270907843,-0.273145844638186
884940,20,0.058,0.093,0.088,0.076,0.086,0.0199511473106311,0.275656738561538,-0.255705591250907
884940,25,0.062,0.096,0.09,0.076,0.09,0.0252495114641231,0.268816515317403,-0.24356700385328
884940,30,0.059,0.096,0.089,0.079,0.094,0.0363023641781992,0.277820767951161,-0.241518403772962
884940,35,0.069,0.098,0.095,0.08,0.095,0.0415109820063151,0.274271292290958,-0.232760310284643
884940,40,0.069,0.096,0.09,0.079,0.094,0.0532050759083524,0.271045187399726,-0.217840111491373
884940,45,0.054,0.096,0.095,0.084,0.102,0.042991978347197,0.268925060973029,-0.225933082625832
884940,50,0.053,0.094,0.089,0.078,0.096,0.0361729185686769,0.267864781478512,-0.231691862909835
884940,55,0.06,0.093,0.09,0.087,0.092,0.0344566624413278,0.269239864037294,-0.234783201595966
884940,60,0.066,0.094,0.092,0.083,0.098,0.0285821418100813,0.262866927287167,-0.234284785477086
884940,65,0.061,0.092,0.093,0.085,0.095,0.0306201698877694,0.271399516529008,-0.240779346641238
884940,70,0.057,0.094,0.093,0.087,0.095,0.0316446386400743,0.278021350939604,-0.24637671229953
884940,75,0.054,0.092,0.092,0.088,0.095,0.0339126044232918,0.280588766801355,-0.246676162378063
884940,80,0.054,0.092,0.093,0.089,0.092,0.0389297644425843,0.279159397708301,-0.240229633265717
884940,85,0.053,0.092,0.091,0.086,0.091,0.038799359584674,0.273211172770004,-0.23441181318533
884940,90,0.05,0.094,0.091,0.086,0.092,0.0318367987606259,0.275452451873678,-0.243615653113052
884940,95,0.056,0.094,0.093,0.086,0.086,0.0337322981426008,0.277761978054777,-0.244029679912177
884940,100,0.06,0.091,0.093,0.084,0.087,0.0335076701206838,0.280967187348206,-0.247459517227522
