"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0099173",0.0143971205758848,0.0267946410717856,0.0525894821035793,0.0237952409518096,0.149170165966807,0.178164367126575,0.0965909090909091,0.0301632363378282,3
"GO:0099175",0.0025994801039792,0.00879824035192961,0.00899820035992801,0.0031993601279744,0.000799840031993601,0.0965806838632274,0.0068714632174616,0.029720913374411,3
"GO:0099188",0.117376524695061,0.380523895220956,0.702659468106379,0.670265946810638,0.314337132573485,0.783443311337732,0.457772337821297,0.133212996389892,3
"GO:0099504",0,0,0.00679864027194561,0.0113977204559088,0.00639872025594881,0.111177764447111,0.00039984006397441,0.000323624595469256,3
"GO:0099505",0.00619876024795041,0.0629874025194961,0.890221955608878,0.897820435912817,0.741451709658068,0.999800039992002,0.00724346076458753,0.0160895417978314,3
"GO:0099509",0.012997400519896,0.110577884423115,0.174765046990602,0.109378124375125,0.220155968806239,0.445710857828434,0.143481717011129,0.0474000707463742,3
"GO:0099523",0.416916616676665,0.537892421515697,0.748250349930014,0.684663067386523,0.76744651069786,0.805238952209558,0.395941106247513,0.549645390070922,3
"GO:0099531",0.0015996800639872,0.00939812037592481,0.0343931213757249,0.0451909618076385,0.0783843231353729,0.150369926014797,0.00320384461353624,0.0174067495559503,3
"GO:0099536",0,0,0.0835832833433313,0.0713857228554289,0.0473905218956209,0.160167966406719,0.000410340582683627,0.000316555872111428,3
"GO:0099537",0,0,0.305738852229554,0.347130573885223,0.168166366726655,0.374325134973005,0.000408496732026144,0.000638569604086846,3
"GO:0099560",0.123175364927015,0.460107978404319,0.735652869426115,0.556088782243551,0.774845030993801,0.271945610877824,0.149513776337115,0.2273864855202,3
"GO:0099563",0.142971405718856,0.0631873625274945,0.475904819036193,0.508898220355929,0.553689262147571,0.999800039992002,0.146987951807229,0.24532297917402,3
"GO:0099572",0.000799840031993601,0.00799840031993601,0.744851029794041,0.616876624675065,0.543891221755649,0.290541891621676,0.00610252237591538,0.0042997542997543,3
"GO:0099634",0.0349930013997201,0.133573285342931,0.536892621475705,0.514697060587882,0.381123775244951,0.389922015596881,0.30788076766027,0.0413547237076649,3
